Protein_Id,Reference_Def,Hit Def,Status,Number of Mutations,Length,Category
YP_005224558.1,maltose ABC transporter periplasmic protein [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS92323.1 maltose ABC transporter substrate-binding protein MalE [Klebsiella pneumoniae],Mutated,1,396,Transporters
YP_005229295.1,AI-2E family transporter,GCA_002156725.1 ARS96930.1 permease [Klebsiella pneumoniae],Mutated,142,209,Transporters
YP_005227384.1,iron ABC transporter permease [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS94989.1 iron ABC transporter [Klebsiella pneumoniae],Mutated,51,317,Transporters
YP_005226838.1,"urea ABC transporter, urea binding protein [Klebsiella pneumoniae subsp. pneumoniae HS11286]",GCA_002156725.1 ARS94499.1 urea ABC transporter substrate-binding protein [Klebsiella pneumoniae],Mutated,6,423,Transporters
YP_005224734.1,L-ascorbate-specific enzyme IIB component of PTS [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS92484.1 PTS L-ascorbate transporter subunit IIB [Klebsiella pneumoniae],Mutated,46,85,Transporters
YP_005225999.1,putative ABC transporter permease [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS93661.1 glutathione ABC transporter permease GsiD [Klebsiella pneumoniae],Mutated,2,303,Transporters
YP_005229567.1,D-galactonate transport [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS92022.1 MFS transporter [Klebsiella pneumoniae],Mutated,46,474,Transporters
YP_005226923.1,PTS family enzyme IIC/enzyme IIB [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS94576.1 PTS glucose transporter subunit IIBC [Klebsiella pneumoniae],Mutated,16,510,Transporters
YP_005229050.1,putative ABC transporter ATP-binding protein YhbG [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS96691.1 ABC transporter ATP-binding protein [Klebsiella pneumoniae],Mutated,2,241,Transporters
YP_005227117.1,putative transporter ATP-binding component [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS94748.1 ABC transporter [Klebsiella pneumoniae],Mutated,35,571,Transporters
YP_005228012.1,sn-glycerol-3-phosphate transporter [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS95641.1 MFS transporter [Klebsiella pneumoniae],Mutated,19,448,Transporters
YP_005226688.1,MFS transporter,GCA_002156725.1 ARS94363.1 MFS transporter [Klebsiella pneumoniae],Mutated,20,549,Transporters
YP_005227833.1,amino acid APC transporter [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS95475.1 putrescine/spermidine ABC transporter [Klebsiella pneumoniae],Mutated,3,452,Transporters
YP_005227013.1,amino acid ABC superfamily ATP binding cassette transporter [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS94657.1 amino acid ABC transporter permease [Klebsiella pneumoniae],Mutated,6,218,Transporters
YP_005225684.1,"putative transport protein, PTS system [Klebsiella pneumoniae subsp. pneumoniae HS11286]",GCA_002156725.1 ARS93370.1 PTS mannose transporter subunit IIAB [Klebsiella pneumoniae],Mutated,1,144,Transporters
YP_005225758.1,inner-membrane translocator [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS93439.1 sugar ABC transporter permease [Klebsiella pneumoniae],Mutated,2,332,Transporters
YP_005228625.1,glycoporin RafY [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS96288.1 porin [Klebsiella pneumoniae],Mutated,12,447,Transporters
YP_005227717.1,L-arabinose-binding periplasmic protein [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS95284.1 arabinose ABC transporter substrate-binding protein [Klebsiella pneumoniae],Mutated,3,326,Transporters
YP_005227586.1,"major facilitator superfamily permease, partial [Klebsiella pneumoniae subsp. pneumoniae HS11286]",GCA_002156725.1 ARS95168.1 MFS transporter [Klebsiella pneumoniae],Mutated,260,241,Transporters
YP_005228241.1,putative 3-phenylpropionic acid transporter [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS95902.1 3-phenylpropionic acid transporter [Klebsiella pneumoniae],Mutated,51,335,Transporters
YP_005225201.1,iron-hydroxamate transporter substrate-binding subunit [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS92917.1 iron-hydroxamate transporter substrate-binding subunit [Klebsiella pneumoniae],Mutated,9,296,Transporters
YP_005229486.1,putative transporter [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS91946.1 sugar transporter [Klebsiella pneumoniae],Mutated,5,464,Transporters
YP_005227336.1,citrate transporter [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS94944.1 transporter [Klebsiella pneumoniae],Mutated,11,464,Transporters
YP_005225702.1,amino acid ABC transporter substrate-binding protein [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS93386.1 amino acid ABC transporter substrate-binding protein [Klebsiella pneumoniae],Mutated,5,283,Transporters
YP_005229526.1,"putative phosphotransferase system PTS, lactose/cellobiose-specific IIA subunit [Klebsiella pneumoniae subsp. pneumoniae HS11286]",GCA_002156725.1 ARS91983.1 PTS lactose/cellobiose transporter subunit IIA [Klebsiella pneumoniae],Mutated,3,100,Transporters
YP_005228520.1,putative general substrate transporter [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS96186.1 MFS transporter [Klebsiella pneumoniae],Mutated,8,473,Transporters
YP_005226430.1,PEP-dependent phosphotransferase enzyme II [Klebsiella pneumoniae subsp. pneumoniae HS11286],"GCA_002156725.1 ARS94050.1 PTS N,N'-diacetylchitobiose transporter subunit IIC [Klebsiella pneumoniae]",Mutated,431,41,Transporters
YP_005226158.1,ABC transport system ATP-binding component [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS93810.1 ABC transporter ATPase [Klebsiella pneumoniae],Mutated,182,635,Transporters
YP_005225200.1,iron-hydroxamate transporter ATP-binding subunit [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS92916.1 iron-hydroxamate transporter ATP-binding subunit [Klebsiella pneumoniae],Mutated,5,265,Transporters
YP_005227125.1,peptide ABC transporter membrane protein [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS94753.1 peptide ABC transporter permease [Klebsiella pneumoniae],Mutated,3,314,Transporters
YP_005227938.1,multidrug resistance outer membrane protein MdtQ [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS95569.1 multidrug transporter permease [Klebsiella pneumoniae],Mutated,12,479,Transporters
YP_005226879.1,MFS transporter,GCA_002156725.1 ARS94538.1 MFS transporter [Klebsiella pneumoniae],Mutated,18,395,Transporters
YP_005227080.1,putative lactose/cellobiose-specific PTS family enzyme IIA component [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156745.1 ARS98232.1 PTS lactose/cellobiose transporter subunit IIA [Klebsiella pneumoniae],Mutated,4,104,Transporters
YP_005224537.1,sorbose permease IID component [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS92303.1 PTS mannose transporter subunit IID [Klebsiella pneumoniae],Mutated,1,274,Transporters
YP_005225887.1,nucleoside/purine/pyrimidine transport protein [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS93559.1 nicotinamide riboside transporter PnuC [Klebsiella pneumoniae],Mutated,32,212,Transporters
YP_005227380.1,amino acid ABC transport system periplasmic binding component [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS94987.1 basic amino acid ABC transporter substrate-binding protein [Klebsiella pneumoniae],Mutated,7,255,Transporters
YP_005228745.1,galactose-proton symport of transport system [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS96404.1 MFS transporter [Klebsiella pneumoniae],Mutated,1,464,Transporters
YP_005225250.1,putative drug efflux protein [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS92963.1 MFS transporter [Klebsiella pneumoniae],Mutated,18,396,Transporters
YP_005226254.1,multidrug resistance protein MdtH [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS93901.1 MFS transporter [Klebsiella pneumoniae],Mutated,3,402,Transporters
YP_005225476.1,"maltoporin, partial [Klebsiella pneumoniae subsp. pneumoniae HS11286]",GCA_002156725.1 ARS93173.1 maltoporin [Klebsiella pneumoniae],Mutated,243,183,Transporters
YP_005227992.1,AI-2E family transporter,GCA_002156725.1 ARS95620.1 AI-2E family transporter [Klebsiella pneumoniae],Mutated,2,369,Transporters
YP_005227753.1,outer membrane pore protein S1 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS95318.1 phosphoporin PhoE [Klebsiella pneumoniae],Mutated,11,381,Transporters
YP_005225972.1,glutamine ABC transporter periplasmic protein [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS93636.1 glutamine ABC transporter substrate-binding protein GlnH [Klebsiella pneumoniae],Mutated,2,248,Transporters
YP_005227594.1,"high-affinity branched-chain amino acid transport, partial [Klebsiella pneumoniae subsp. pneumoniae HS11286]",GCA_002156725.1 ARS95175.1 branched-chain amino acid ABC transporter permease [Klebsiella pneumoniae],Mutated,317,120,Transporters
YP_005224599.1,ABC superfamily ATP binding cassette transporter permease protein [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS92360.1 spermidine/putrescine ABC transporter permease [Klebsiella pneumoniae],Mutated,9,285,Transporters
YP_005227997.1,multidrug transporter membrane protein/ATP-binding component [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS95625.1 multidrug ABC transporter permease/ATP-binding protein [Klebsiella pneumoniae],Mutated,8,547,Transporters
YP_005225710.1,putative ABC transport system oligopeptide translocator [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS93394.1 ABC transporter ATP-binding protein [Klebsiella pneumoniae],Mutated,14,278,Transporters
YP_005227489.1,oligopeptide transport permease [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS95082.1 peptide ABC transporter permease [Klebsiella pneumoniae],Mutated,3,302,Transporters
YP_005227388.1,ABC transporter ATPase [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS94993.1 ABC transporter [Klebsiella pneumoniae],Mutated,9,257,Transporters
YP_005229307.1,nickel transport system permease component [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS96941.1 nickel ABC transporter permease subunit NikC [Klebsiella pneumoniae],Mutated,4,277,Transporters
YP_005225744.1,enterobactin exporter EntS [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS93425.1 MFS transporter [Klebsiella pneumoniae],Mutated,3,413,Transporters
YP_005229532.1,2-aminoethylphosphonate ABC transporter substrate-binding protein,GCA_002156725.1 ARS91987.1 2-aminoethylphosphonate ABC transporter substrate-binding protein [Klebsiella pneumoniae],Mutated,12,337,Transporters
YP_005227087.1,cellobiose-specific PTS family enzyme IIC component [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002967795.2 QKE17477.1 PTS sugar transporter subunit IIC [Klebsiella pneumoniae],Mutated,17,411,Transporters
YP_005226990.1,PTS family enzyme IIA/ enzyme IIBC [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS94635.1 PTS fructose transporter subunit IIA [Klebsiella pneumoniae],Mutated,23,156,Transporters
YP_005228647.1,MrkA fimbrial protein [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS96310.1 ferrous iron transporter B [Klebsiella pneumoniae],Mutated,12,202,Transporters
YP_005229514.1,inner membrane transporter yicL [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS97106.1 EamA family transporter [Klebsiella pneumoniae],Mutated,99,312,Transporters
YP_005224631.1,putative ABC transporter [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS92390.1 D-xylose ABC transporter ATP-binding protein [Klebsiella pneumoniae],Mutated,11,506,Transporters
YP_005228384.1,putative amino acid transport protein [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS96057.1 branched-chain amino acid transporter AzlC [Klebsiella pneumoniae],Mutated,3,248,Transporters
YP_005226456.1,putative transmembrane transporter [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS94074.1 MFS transporter [Klebsiella pneumoniae],Mutated,5,436,Transporters
YP_005225674.1,major facilitator superfamily transporter MFS_1 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS93362.1 MFS transporter [Klebsiella pneumoniae],Mutated,9,475,Transporters
YP_005229357.1,dipeptide transporter permease DppB [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS96986.1 dipeptide ABC transporter permease DppB [Klebsiella pneumoniae],Mutated,30,311,Transporters
YP_005226206.1,DMT family transporter,GCA_002156725.1 ARS93860.1 EamA family transporter [Klebsiella pneumoniae],Mutated,24,296,Transporters
YP_005225288.1,PTS galactitol transporter subunit IIC,GCA_002156725.1 ARS93000.1 PTS galactitol transporter subunit IIC [Klebsiella pneumoniae],Mutated,6,420,Transporters
YP_005229272.1,high-affinity branched-chain amino acid transporter membrane component [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS96910.1 branched-chain amino acid ABC transporter permease LivH [Klebsiella pneumoniae],Mutated,1,308,Transporters
YP_005224928.1,4-hydroxyphenylacetate permease [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS92671.1 4-hydroxyphenylacetate permease [Klebsiella pneumoniae],Mutated,11,452,Transporters
YP_005225833.1,N-acetyl glucosamine specific PTS system components IIABC [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS93510.1 PTS N-acetyl glucosamine transporter subunit IIABC [Klebsiella pneumoniae],Mutated,9,651,Transporters
YP_005225901.1,molybdate transporter periplasmic protein [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS93571.1 molybdate ABC transporter substrate-binding protein [Klebsiella pneumoniae],Mutated,5,257,Transporters
YP_005224504.1,putative PEP-dependent phosphotransferase enzyme III [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS92272.1 PTS lactose/cellobiose transporter subunit IIA [Klebsiella pneumoniae],Mutated,1,105,Transporters
YP_005226754.1,putative tartrate:succinate antiporter [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS94425.1 anion permease [Klebsiella pneumoniae],Mutated,26,478,Transporters
YP_005225897.1,"molybdate transport system ATP-binding component, partial [Klebsiella pneumoniae subsp. pneumoniae HS11286]",GCA_002156725.1 ARS93568.1 molybdate ABC transporter ATP-binding protein ModF [Klebsiella pneumoniae],Mutated,297,208,Transporters
YP_005225916.1,"putative cation transport protein, partial [Klebsiella pneumoniae subsp. pneumoniae HS11286]",GCA_002156725.1 ARS93583.1 cation transporter [Klebsiella pneumoniae],Mutated,772,135,Transporters
YP_005225337.1,ATP-binding component of leucine transport [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS93044.1 ABC transporter ATP-binding protein [Klebsiella pneumoniae],Mutated,2,231,Transporters
YP_005227723.1,MFS family transporter [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS95290.1 MFS transporter [Klebsiella pneumoniae],Mutated,107,473,Transporters
YP_005228649.1,EamA family transporter,GCA_002156725.1 ARS96312.1 EamA family transporter [Klebsiella pneumoniae],Mutated,7,298,Transporters
YP_005224557.1,maltose transporter membrane protein [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS92322.1 maltose ABC transporter permease MalF [Klebsiella pneumoniae],Mutated,3,514,Transporters
YP_005227167.1,ABC transporter substrate-binding protein [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS94793.1 ABC transporter substrate-binding protein [Klebsiella pneumoniae],Mutated,19,283,Transporters
YP_005224559.1,maltose/maltodextrin transporter ATP-binding protein [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS92325.1 ABC transporter ATP-binding protein [Klebsiella pneumoniae],Mutated,2,369,Transporters
YP_005224360.1,putative inner-membrane translocator [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS97109.1 branched-chain amino acid ABC transporter permease [Klebsiella pneumoniae],Mutated,9,335,Transporters
YP_005225713.1,putative ABC transport system periplasmic dipeptide binding component [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS93397.1 ABC transporter substrate-binding protein [Klebsiella pneumoniae],Mutated,20,522,Transporters
YP_005227593.1,"high-affinity branched-chain amino acid transport, partial [Klebsiella pneumoniae subsp. pneumoniae HS11286]",GCA_002156725.1 ARS95175.1 branched-chain amino acid ABC transporter permease [Klebsiella pneumoniae],Mutated,133,306,Transporters
YP_005224951.1,major facilitator family transporter [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS92692.1 MFS transporter [Klebsiella pneumoniae],Mutated,1,453,Transporters
YP_005229355.1,dipeptide transport system ATP-binding component [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS96984.1 dipeptide ABC transporter ATP-binding protein [Klebsiella pneumoniae],Mutated,3,327,Transporters
YP_005229391.1,D-xylose transport permease ABC transporter permease [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS97017.1 sugar ABC transporter permease [Klebsiella pneumoniae],Mutated,1,393,Transporters
YP_005225682.1,putative inner membrane protein [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS93368.1 PTS mannose transporter subunit IICD [Klebsiella pneumoniae],Mutated,1,247,Transporters
YP_005227601.1,threonine/serine transporter TdcC [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS95179.1 threonine/serine transporter TdcC [Klebsiella pneumoniae],Mutated,91,443,Transporters
YP_005226933.1,major facilitator family transporter [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS94585.1 MFS transporter [Klebsiella pneumoniae],Mutated,339,116,Transporters
YP_005227439.1,iron ABC transporter periplasmic iron-binding protein [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS95038.1 ABC transporter substrate-binding protein [Klebsiella pneumoniae],Mutated,12,332,Transporters
YP_005228732.1,major facilitator superfamily transporter MFS_1 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS96390.1 MFS transporter [Klebsiella pneumoniae],Mutated,2,418,Transporters
YP_005227963.1,fructose-specific PTS family enzyme IIB'BC component [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS95593.1 PTS fructose transporter subunit EIIBC [Klebsiella pneumoniae],Mutated,5,564,Transporters
YP_005225729.1,putative ribose ABC transport system ATP-binding component [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS93410.1 sugar ABC transporter ATP-binding protein [Klebsiella pneumoniae],Mutated,2,514,Transporters
YP_005225381.1,proline permease [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS93083.1 proline-specific permease ProY [Klebsiella pneumoniae],Mutated,6,457,Transporters
YP_005227898.1,putative ABC transport system periplasmic binding protein [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS95536.1 ABC transporter substrate-binding protein [Klebsiella pneumoniae],Mutated,13,540,Transporters
YP_005229598.1,phosphate transporter permease subunit [Klebsiella pneumoniae subsp. pneumoniae HS11286],"GCA_002156725.1 ARS92051.1 phosphate ABC transporter, permease protein PstA [Klebsiella pneumoniae]",Mutated,1,296,Transporters
YP_005227896.1,peptide/nickel transport system permease [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS95534.1 D-ala-D-ala transporter subunit [Klebsiella pneumoniae],Mutated,9,301,Transporters
YP_005224900.1,ribose high-affinity ABC transporter permease component [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS92643.1 sugar ABC transporter permease [Klebsiella pneumoniae],Mutated,6,318,Transporters
YP_005227889.1,multidrug efflux system protein MdtE [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS95529.1 multidrug transporter subunit MdtD [Klebsiella pneumoniae],Mutated,14,471,Transporters
YP_005226893.1,purine ribonucleoside efflux pump NepI [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS94551.1 MFS transporter [Klebsiella pneumoniae],Mutated,28,412,Transporters
YP_005224459.1,magnesium and cobalt transport protein [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS92225.1 magnesium transporter CorA [Klebsiella pneumoniae],Mutated,2,316,Transporters
YP_005224505.1,PTS system lactose/cellobiose specific transporter subunit IIB [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS92273.1 PTS sugar transporter subunit IIB [Klebsiella pneumoniae],Mutated,15,86,Transporters
YP_005225244.1,DL-methionine transporter substrate-binding subunit [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS92957.1 methionine ABC transporter substrate-binding protein MetQ [Klebsiella pneumoniae],Mutated,2,271,Transporters
YP_005228456.1,iron transporter: fur regulated [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS96125.1 iron ABC transporter permease [Klebsiella pneumoniae],Mutated,6,284,Transporters
YP_005229599.1,phosphate transporter permease subunit [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS92052.1 phosphate ABC transporter permease subunit PstC [Klebsiella pneumoniae],Mutated,28,303,Transporters
YP_005228666.1,multidrug resistance protein MdtN [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS96326.1 multidrug transporter subunit MdtN [Klebsiella pneumoniae],Mutated,7,341,Transporters
YP_005227277.1,putative transport protein [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS94892.1 MFS transporter [Klebsiella pneumoniae],Mutated,3,388,Transporters
YP_005228390.1,multidrug resistance protein membrane translocase [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS96061.1 multidrug effux MFS transporter subunit EmrB [Klebsiella pneumoniae],Mutated,3,512,Transporters
YP_005228138.1,sulfate/thiosulfate transporter subunit [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS95753.1 sulfate ABC transporter ATP-binding protein [Klebsiella pneumoniae],Mutated,4,364,Transporters
YP_005227764.1,lipoprotein inner membrane ABC-transporter [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS95361.1 ABC transporter ATP-binding protein [Klebsiella pneumoniae],Mutated,45,570,Transporters
YP_005228095.1,"long-chain fatty acid outer membrane transporter, partial [Klebsiella pneumoniae subsp. pneumoniae HS11286]",GCA_002156725.1 ARS95718.1 long-chain fatty acid transporter [Klebsiella pneumoniae],Mutated,270,176,Transporters
YP_005224503.1,anaerobic C4-dicarboxylate transporter [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS92271.1 anaerobic C4-dicarboxylate transporter [Klebsiella pneumoniae],Mutated,8,446,Transporters
YP_005227216.1,putative transmembrane protein [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS94837.1 EamA family transporter [Klebsiella pneumoniae],Mutated,6,298,Transporters
YP_005229048.1,LPS export ABC transporter periplasmic protein LptC,GCA_002156725.1 ARS96689.1 LPS export ABC transporter periplasmic protein LptC [Klebsiella pneumoniae],Mutated,1,191,Transporters
YP_005225969.1,mechanosensitive channel protein,GCA_002156725.1 ARS93633.1 mechanosensitive channel protein [Klebsiella pneumoniae],Mutated,9,731,Transporters
YP_005229270.1,leucine/isoleucine/valine transporter ATP-binding subunit [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS96908.1 ABC transporter ATP-binding protein [Klebsiella pneumoniae],Mutated,1,255,Transporters
YP_005224766.1,sugar ABC transporter ATP-binding protein [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS92517.1 sugar ABC transporter ATP-binding protein [Klebsiella pneumoniae],Mutated,3,500,Transporters
YP_005228104.1,putative cyanate transporter [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS95725.1 cyanate transporter [Klebsiella pneumoniae],Mutated,13,398,Transporters
YP_005228445.1,maltoporin [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS96114.1 maltoporin [Klebsiella pneumoniae],Mutated,5,445,Transporters
YP_005226932.1,major facilitator family transporter [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS94585.1 MFS transporter [Klebsiella pneumoniae],Mutated,127,328,Transporters
YP_005225357.1,transporter [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS93062.1 transporter [Klebsiella pneumoniae],Mutated,4,406,Transporters
YP_005227168.1,ATPase [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS94794.1 ectoine/hydroxyectoine ABC transporter ATP-binding protein EhuA [Klebsiella pneumoniae],Mutated,38,259,Transporters
YP_005224310.1,D-ribose transporter subunit RbsB [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS92076.1 D-ribose ABC transporter substrate-binding protein [Klebsiella pneumoniae],Mutated,2,296,Transporters
YP_005228725.1,outer membrane protein OprE3 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS96383.1 porin [Klebsiella pneumoniae],Mutated,81,422,Transporters
YP_005225477.1,"porin, LamB family, partial [Klebsiella pneumoniae subsp. pneumoniae HS11286]",GCA_002156725.1 ARS93173.1 maltoporin [Klebsiella pneumoniae],Mutated,198,228,Transporters
YP_005225319.1,DMT family transporter,GCA_002156725.1 ARS93029.1 EamA family transporter [Klebsiella pneumoniae],Mutated,24,289,Transporters
YP_005225648.1,transporter [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002202195.1 ASC25254.1 MFS transporter [Klebsiella pneumoniae],Mutated,78,390,Transporters
YP_005224356.1,raffinose permease [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS92123.1 MFS transporter [Klebsiella pneumoniae],Mutated,9,421,Transporters
YP_005226243.1,drug efflux system protein MdtG [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS93891.1 MFS transporter [Klebsiella pneumoniae],Mutated,5,408,Transporters
YP_005228954.1,major facilitator superfamily hexuronate transport protein [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS96602.1 MFS transporter [Klebsiella pneumoniae],Mutated,4,433,Transporters
YP_005229230.1,"ferrous iron transport protein A, partial [Klebsiella pneumoniae subsp. pneumoniae HS11286]",GCA_002156725.1 ARS96867.1 ferrous iron transporter A [Klebsiella pneumoniae],Mutated,30,45,Transporters
YP_005227323.1,ABC transporter ATP-binding protein [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS94934.1 nitrate/sulfonate/bicarbonate ABC transporter ATP-binding protein [Klebsiella pneumoniae],Mutated,11,276,Transporters
