Protein_Id,Reference_Def,Hit Def,Status,Number of Mutations,Length,Category
YP_005225304.1,hypothetical protein KPHS_10040 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS93015.1 hypothetical protein B9G35_05980 [Klebsiella pneumoniae],Mutated,17,59,Hypothetical Proteins
YP_005227241.1,putative oxidoreductase [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS94862.1 hypothetical protein B9G35_15985 [Klebsiella pneumoniae],Mutated,1,146,Hypothetical Proteins
YP_005227912.1,hypothetical protein KPHS_36120 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002202195.1 ASC25722.1 hypothetical protein AM386_30000 [Klebsiella pneumoniae],Mutated,2,39,Hypothetical Proteins
YP_005229060.1,hypothetical protein KPHS_47600 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002202195.1 ASC25918.1 hypothetical protein AM386_06615 [Klebsiella pneumoniae],Mutated,1,54,Hypothetical Proteins
YP_005225514.1,NfeD family protein,GCA_002156725.1 ARS93205.1 hypothetical protein B9G35_06980 [Klebsiella pneumoniae],Mutated,17,152,Hypothetical Proteins
YP_005228920.1,DhaG protein [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS96568.1 hypothetical protein B9G35_25245 [Klebsiella pneumoniae],Mutated,48,182,Hypothetical Proteins
YP_005228840.1,hypothetical protein KPHS_45400 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS97316.1 hypothetical protein B9G35_24850 [Klebsiella pneumoniae],Mutated,14,114,Hypothetical Proteins
YP_005224580.1,YjbQ family protein,GCA_002156725.1 ARS92344.1 hypothetical protein B9G35_02270 [Klebsiella pneumoniae],Mutated,3,138,Hypothetical Proteins
YP_005226342.1,putative sensor kinase [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS93974.1 hypothetical protein B9G35_11230 [Klebsiella pneumoniae],Mutated,28,594,Hypothetical Proteins
YP_005227510.1,hypothetical protein KPHS_32100 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002202195.1 ASC26003.1 hypothetical protein AM386_16950 [Klebsiella pneumoniae],Mutated,12,37,Hypothetical Proteins
YP_005226325.1,hypothetical protein KPHS_20250 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002202195.1 ASC26070.1 hypothetical protein AM386_23535 [Klebsiella pneumoniae],Mutated,5,58,Hypothetical Proteins
YP_005227072.1,DMT family transporter,GCA_002156725.1 ARS94713.1 hypothetical protein B9G35_15205 [Klebsiella pneumoniae],Mutated,15,158,Hypothetical Proteins
YP_005227446.1,hypothetical protein KPHS_31460 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS95046.1 hypothetical protein B9G35_16965 [Klebsiella pneumoniae],Mutated,10,106,Hypothetical Proteins
YP_005226246.1,rhodanese-related sulfurtransferase,GCA_002156725.1 ARS93893.1 hypothetical protein B9G35_10795 [Klebsiella pneumoniae],Mutated,4,354,Hypothetical Proteins
YP_005226643.1,hypothetical protein KPHS_23430 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS94320.1 hypothetical protein B9G35_13095 [Klebsiella pneumoniae],Mutated,14,248,Hypothetical Proteins
YP_005224872.1,DUF2878 domain-containing protein,GCA_002156725.1 ARS92615.1 hypothetical protein B9G35_03755 [Klebsiella pneumoniae],Mutated,16,161,Hypothetical Proteins
YP_005226575.1,Putative bacteriophage protein [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156745.1 ARS97912.1 hypothetical protein B8O09_01450 [Klebsiella pneumoniae],Mutated,20,146,Hypothetical Proteins
YP_005226726.1,GlpM family protein,GCA_002156725.1 ARS94397.1 hypothetical protein B9G35_13500 [Klebsiella pneumoniae],Mutated,1,111,Hypothetical Proteins
YP_005228996.1,permease,GCA_002156725.1 ARS96640.1 hypothetical protein B9G35_25620 [Klebsiella pneumoniae],Mutated,14,346,Hypothetical Proteins
YP_005228423.1,hypothetical protein KPHS_41220 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002202195.1 ASC20953.1 hypothetical protein AM386_03620 [Klebsiella pneumoniae],Mutated,4,49,Hypothetical Proteins
YP_005226045.1,phage tail protein E [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS93715.1 hypothetical protein B9G35_09790 [Klebsiella pneumoniae],Mutated,6,99,Hypothetical Proteins
YP_005226351.1,YoaK family small membrane protein,GCA_002156725.1 ARS93982.1 hypothetical protein B9G35_11275 [Klebsiella pneumoniae],Mutated,13,45,Hypothetical Proteins
YP_005228669.1,DUF1889 family protein,GCA_002156725.1 ARS96329.1 hypothetical protein B9G35_23980 [Klebsiella pneumoniae],Mutated,6,99,Hypothetical Proteins
YP_005224847.1,"phage transcriptional activator, Ogr/delta [Klebsiella pneumoniae subsp. pneumoniae HS11286]",GCA_002156725.1 ARS92593.1 hypothetical protein B9G35_03635 [Klebsiella pneumoniae],Mutated,3,81,Hypothetical Proteins
YP_005228874.1,DUF1249 family protein,GCA_002156725.1 ARS96525.1 hypothetical protein B9G35_25015 [Klebsiella pneumoniae],Mutated,1,140,Hypothetical Proteins
YP_005224551.1,hypothetical protein KPHS_02510 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156745.1 ART00861.1 hypothetical protein B8O09_17590 [Klebsiella pneumoniae],Mutated,63,43,Hypothetical Proteins
YP_005225784.1,ParB-like nuclease domain-containing protein,GCA_002156725.1 ARS93462.1 hypothetical protein B9G35_08370 [Klebsiella pneumoniae],Mutated,7,208,Hypothetical Proteins
YP_005225913.1,hypothetical protein KPHS_16130 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002202195.1 ASC24987.1 hypothetical protein AM386_25845 [Klebsiella pneumoniae],Mutated,5,48,Hypothetical Proteins
YP_005227566.1,hypothetical protein KPHS_32660 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS95144.1 hypothetical protein B9G35_17545 [Klebsiella pneumoniae],Mutated,381,103,Hypothetical Proteins
YP_005227945.1,CidA/LrgA family protein,GCA_002156725.1 ARS95575.1 hypothetical protein B9G35_19920 [Klebsiella pneumoniae],Mutated,1,132,Hypothetical Proteins
YP_005224762.1,hypothetical protein KPHS_04620 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS92514.1 hypothetical protein B9G35_03200 [Klebsiella pneumoniae],Mutated,16,395,Hypothetical Proteins
YP_005226292.1,hypothetical protein KPHS_19920 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002202195.1 ASC24616.1 hypothetical protein AM386_23745 [Klebsiella pneumoniae],Mutated,3,51,Hypothetical Proteins
YP_005225547.1,hypothetical protein KPHS_12470 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002967795.2 QKE16515.1 hypothetical protein C5707_022725 [Klebsiella pneumoniae],Mutated,4,48,Hypothetical Proteins
YP_005228053.1,DUF412 domain-containing protein,GCA_002156725.1 ARS95680.1 hypothetical protein B9G35_20475 [Klebsiella pneumoniae],Mutated,2,151,Hypothetical Proteins
YP_005224744.1,putative cell envelope opacity-associated protein A [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS92495.1 hypothetical protein B9G35_03105 [Klebsiella pneumoniae],Mutated,10,224,Hypothetical Proteins
YP_005227445.1,DUF1852 domain-containing protein,GCA_002156725.1 ARS95043.1 hypothetical protein B9G35_16950 [Klebsiella pneumoniae],Mutated,3,326,Hypothetical Proteins
YP_005225947.1,putative ABC-type transport system inner membrane component [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS93615.1 hypothetical protein B9G35_09270 [Klebsiella pneumoniae],Mutated,9,368,Hypothetical Proteins
YP_005225721.1,"small-conductance mechanosensitive ion channel MscS, partial [Klebsiella pneumoniae subsp. pneumoniae HS11286]",GCA_002156725.1 ARS93404.1 hypothetical protein B9G35_08065 [Klebsiella pneumoniae],Mutated,203,267,Hypothetical Proteins
YP_005228495.1,hypothetical protein KPHS_41950 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002202195.1 ASC21022.1 hypothetical protein AM386_03985 [Klebsiella pneumoniae],Mutated,3,57,Hypothetical Proteins
YP_005227494.1,hypothetical protein KPHS_31940 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS95086.1 hypothetical protein B9G35_17200 [Klebsiella pneumoniae],Mutated,11,71,Hypothetical Proteins
YP_005226859.1,four-carbon acid sugar kinase family protein,GCA_002156725.1 ARS94518.1 hypothetical protein B9G35_14155 [Klebsiella pneumoniae],Mutated,30,411,Hypothetical Proteins
YP_005227024.1,hypothetical protein KPHS_27240 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002202195.1 ASC23834.1 hypothetical protein AM386_19445 [Klebsiella pneumoniae],Mutated,41,40,Hypothetical Proteins
YP_005228756.1,YggT family protein,GCA_002156725.1 ARS96414.1 hypothetical protein B9G35_24425 [Klebsiella pneumoniae],Mutated,16,172,Hypothetical Proteins
YP_005227473.1,hypothetical protein KPHS_31730 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS95068.1 hypothetical protein B9G35_17110 [Klebsiella pneumoniae],Mutated,5,77,Hypothetical Proteins
YP_005226730.1,hypothetical protein KPHS_24300 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS94402.1 hypothetical protein B9G35_13525 [Klebsiella pneumoniae],Mutated,3,60,Hypothetical Proteins
YP_005225050.1,hypothetical protein KPHS_07500 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002202195.1 ASC22797.1 hypothetical protein AM386_13700 [Klebsiella pneumoniae],Mutated,1,44,Hypothetical Proteins
YP_005225328.1,hypothetical protein KPHS_10280 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS93037.1 hypothetical protein B9G35_06100 [Klebsiella pneumoniae],Mutated,6,222,Hypothetical Proteins
YP_005226810.1,hypothetical protein KPHS_25100 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156745.1 ARS97991.1 hypothetical protein B8O09_01890 [Klebsiella pneumoniae],Mutated,93,44,Hypothetical Proteins
YP_005224571.1,hypothetical protein KPHS_02710 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002202195.1 ASC22324.1 hypothetical protein AM386_11080 [Klebsiella pneumoniae],Mutated,7,52,Hypothetical Proteins
YP_005226918.1,hypothetical protein KPHS_26180 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002202195.1 ASC23943.1 hypothetical protein AM386_20050 [Klebsiella pneumoniae],Mutated,17,52,Hypothetical Proteins
YP_005228455.1,"iron ABC superfamily ATP binding cassette transporter, membrane protein [Klebsiella pneumoniae subsp. pneumoniae HS11286]",GCA_002156725.1 ARS96124.1 hypothetical protein B9G35_22895 [Klebsiella pneumoniae],Mutated,7,282,Hypothetical Proteins
YP_005227159.1,"hypothetical protein KPHS_28590, partial [Klebsiella pneumoniae subsp. pneumoniae HS11286]",GCA_002156725.1 ARS94786.1 hypothetical protein B9G35_15585 [Klebsiella pneumoniae],Mutated,131,65,Hypothetical Proteins
YP_005225858.1,DUF969 domain-containing protein,GCA_002156725.1 ARS93534.1 hypothetical protein B9G35_08790 [Klebsiella pneumoniae],Mutated,6,241,Hypothetical Proteins
YP_005226492.1,putative oxidoreductase [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS94109.1 hypothetical protein B9G35_11935 [Klebsiella pneumoniae],Mutated,14,385,Hypothetical Proteins
YP_005226030.1,hypothetical protein KPHS_17300 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002812665.1 AUA49886.1 hypothetical protein CWQ24_06530 [Klebsiella pneumoniae],Mutated,50,48,Hypothetical Proteins
YP_005228970.1,OB-fold putative lipoprotein,GCA_002156725.1 ARS96616.1 hypothetical protein B9G35_25495 [Klebsiella pneumoniae],Mutated,2,154,Hypothetical Proteins
YP_005227552.1,PAAR domain-containing protein,GCA_002156725.1 ARS95137.1 hypothetical protein B9G35_17500 [Klebsiella pneumoniae],Mutated,4,88,Hypothetical Proteins
YP_005226375.1,YeaH/YhbH family protein,GCA_002156725.1 ARS94004.1 hypothetical protein B9G35_11390 [Klebsiella pneumoniae],Mutated,7,427,Hypothetical Proteins
YP_005224627.1,nucleotidyl transferase AbiEii/AbiGii toxin family protein,GCA_002156725.1 ARS92386.1 hypothetical protein B9G35_02500 [Klebsiella pneumoniae],Mutated,18,305,Hypothetical Proteins
YP_005228052.1,YfbU family protein,GCA_002156725.1 ARS95679.1 hypothetical protein B9G35_20470 [Klebsiella pneumoniae],Mutated,2,164,Hypothetical Proteins
YP_005225889.1,putative homeobox protein [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS93561.1 hypothetical protein B9G35_08975 [Klebsiella pneumoniae],Mutated,4,121,Hypothetical Proteins
YP_005227250.1,hypothetical protein KPHS_29500 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS94869.1 hypothetical protein B9G35_16025 [Klebsiella pneumoniae],Mutated,9,85,Hypothetical Proteins
YP_005225495.1,DUF454 family protein,GCA_002156725.1 ARS93190.1 hypothetical protein B9G35_06900 [Klebsiella pneumoniae],Mutated,1,125,Hypothetical Proteins
YP_005226040.1,hypothetical protein KPHS_17400 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS93710.1 hypothetical protein B9G35_09765 [Klebsiella pneumoniae],Mutated,1,243,Hypothetical Proteins
YP_005226134.1,YcbK family protein,GCA_002156725.1 ARS97189.1 hypothetical protein B9G35_10225 [Klebsiella pneumoniae],Mutated,28,211,Hypothetical Proteins
YP_005225329.1,fimbrial biogenesis outer membrane usher protein,GCA_002156725.1 ARS93038.1 hypothetical protein B9G35_06105 [Klebsiella pneumoniae],Mutated,26,841,Hypothetical Proteins
YP_005226565.1,"phage-associated protein, family [Klebsiella pneumoniae subsp. pneumoniae HS11286]",GCA_002156725.1 ARS94246.1 hypothetical protein B9G35_12700 [Klebsiella pneumoniae],Mutated,12,483,Hypothetical Proteins
YP_005227814.1,hypothetical protein KPHS_35140 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS95456.1 hypothetical protein B9G35_19265 [Klebsiella pneumoniae],Mutated,58,42,Hypothetical Proteins
YP_005225576.1,hypothetical protein KPHS_12760 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002903005.1 AUV39418.1 hypothetical protein C2U50_23085 [Klebsiella pneumoniae],Mutated,11,187,Hypothetical Proteins
YP_005229507.1,hypothetical protein KPHS_52070 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002202195.1 ASC25936.1 hypothetical protein AM386_08950 [Klebsiella pneumoniae],Mutated,1,40,Hypothetical Proteins
YP_005226954.1,hypothetical protein KPHS_26540 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002202195.1 ASC23894.1 hypothetical protein AM386_19785 [Klebsiella pneumoniae],Mutated,14,49,Hypothetical Proteins
YP_005224827.1,hypothetical protein KPHS_05270 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002202195.1 ASC22572.1 hypothetical protein AM386_12425 [Klebsiella pneumoniae],Mutated,3,53,Hypothetical Proteins
YP_005228945.1,B3/4 domain-containing protein,GCA_002156725.1 ARS96593.1 hypothetical protein B9G35_25380 [Klebsiella pneumoniae],Mutated,9,235,Hypothetical Proteins
YP_005226712.1,hypothetical protein KPHS_24120 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS94383.1 hypothetical protein B9G35_13430 [Klebsiella pneumoniae],Mutated,19,159,Hypothetical Proteins
YP_005227786.1,hypothetical protein KPHS_34860 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002202195.1 ASC25607.1 hypothetical protein AM386_29360 [Klebsiella pneumoniae],Mutated,70,51,Hypothetical Proteins
YP_005228788.1,hypothetical protein KPHS_44880 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS96446.1 hypothetical protein B9G35_24590 [Klebsiella pneumoniae],Mutated,6,113,Hypothetical Proteins
YP_005228769.1,putative transport protein [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS96427.1 hypothetical protein B9G35_24490 [Klebsiella pneumoniae],Mutated,1,237,Hypothetical Proteins
YP_005225686.1,MmcQ/YjbR family DNA-binding protein,GCA_002156725.1 ARS93372.1 hypothetical protein B9G35_07890 [Klebsiella pneumoniae],Mutated,5,122,Hypothetical Proteins
YP_005226389.1,putative aldolase [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS94017.1 hypothetical protein B9G35_11455 [Klebsiella pneumoniae],Mutated,1,278,Hypothetical Proteins
YP_005226735.1,hypothetical protein KPHS_24350 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS97221.1 hypothetical protein B9G35_13540 [Klebsiella pneumoniae],Mutated,14,62,Hypothetical Proteins
YP_005227377.1,DUF1062 domain-containing protein,GCA_002156725.1 ARS94985.1 hypothetical protein B9G35_16645 [Klebsiella pneumoniae],Mutated,25,195,Hypothetical Proteins
YP_005226408.1,putative cytochrome oxidase [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS94031.1 hypothetical protein B9G35_11540 [Klebsiella pneumoniae],Mutated,21,207,Hypothetical Proteins
YP_005228773.1,DUF3085 domain-containing protein,GCA_002156725.1 ARS96431.1 hypothetical protein B9G35_24515 [Klebsiella pneumoniae],Mutated,5,201,Hypothetical Proteins
YP_005226542.1,hypothetical protein KPHS_22420 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS94225.1 hypothetical protein B9G35_12595 [Klebsiella pneumoniae],Mutated,37,172,Hypothetical Proteins
YP_005225068.1,hypothetical protein KPHS_07680 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS92801.1 hypothetical protein B9G35_04805 [Klebsiella pneumoniae],Mutated,1,62,Hypothetical Proteins
YP_005225666.1,TcfC E-set like domain-containing protein,GCA_002156725.1 ARS93355.1 hypothetical protein B9G35_07795 [Klebsiella pneumoniae],Mutated,3,845,Hypothetical Proteins
YP_005225578.1,hypothetical protein KPHS_12780 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002903005.1 AUV39419.1 hypothetical protein C2U50_23095 [Klebsiella pneumoniae],Mutated,14,183,Hypothetical Proteins
YP_005225076.1,hypothetical protein KPHS_07770 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002202195.1 ASC22825.1 hypothetical protein AM386_13840 [Klebsiella pneumoniae],Mutated,1,56,Hypothetical Proteins
YP_005227397.1,polyphenol oxidase family protein,GCA_002156725.1 ARS95001.1 hypothetical protein B9G35_16740 [Klebsiella pneumoniae],Mutated,10,241,Hypothetical Proteins
YP_005226588.1,putative bacteriophage protein [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS94270.1 hypothetical protein B9G35_12830 [Klebsiella pneumoniae],Mutated,44,222,Hypothetical Proteins
YP_005224910.1,hypothetical protein KPHS_06100 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS92653.1 hypothetical protein B9G35_03965 [Klebsiella pneumoniae],Mutated,6,255,Hypothetical Proteins
YP_005228665.1,hypothetical protein KPHS_43650 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS96325.1 hypothetical protein B9G35_23960 [Klebsiella pneumoniae],Mutated,1,90,Hypothetical Proteins
YP_005228610.1,hypothetical protein KPHS_43100 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS96273.1 hypothetical protein B9G35_23675 [Klebsiella pneumoniae],Mutated,21,87,Hypothetical Proteins
YP_005228076.1,DedA family protein,GCA_002156725.1 ARS95701.1 hypothetical protein B9G35_20580 [Klebsiella pneumoniae],Mutated,2,219,Hypothetical Proteins
YP_005224911.1,putative 2-hydroxyglutaryl-CoA dehydratase [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS92654.1 hypothetical protein B9G35_03970 [Klebsiella pneumoniae],Mutated,7,383,Hypothetical Proteins
YP_005225360.1,DUF2754 domain-containing protein,GCA_002156725.1 ARS93065.1 hypothetical protein B9G35_06250 [Klebsiella pneumoniae],Mutated,1,67,Hypothetical Proteins
YP_005224682.1,hypothetical protein KPHS_03820 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS92430.1 hypothetical protein B9G35_02765 [Klebsiella pneumoniae],Mutated,60,287,Hypothetical Proteins
YP_005228999.1,YhbP family protein,GCA_002156725.1 ARS96643.1 hypothetical protein B9G35_25635 [Klebsiella pneumoniae],Mutated,3,147,Hypothetical Proteins
YP_005225963.1,DUF1471 domain-containing protein,GCA_002156725.1 ARS93628.1 hypothetical protein B9G35_09335 [Klebsiella pneumoniae],Mutated,1,86,Hypothetical Proteins
YP_005226349.1,DUF2534 family protein,GCA_002156725.1 ARS93980.1 hypothetical protein B9G35_11260 [Klebsiella pneumoniae],Mutated,1,87,Hypothetical Proteins
YP_005228114.1,DUF2502 domain-containing protein,GCA_002156725.1 ARS95732.1 hypothetical protein B9G35_20760 [Klebsiella pneumoniae],Mutated,2,119,Hypothetical Proteins
YP_005228486.1,YgbE [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS96155.1 hypothetical protein B9G35_23055 [Klebsiella pneumoniae],Mutated,2,108,Hypothetical Proteins
YP_005229361.1,ankyrin repeat domain-containing protein,GCA_002156725.1 ARS96989.1 hypothetical protein B9G35_27520 [Klebsiella pneumoniae],Mutated,12,464,Hypothetical Proteins
YP_005224613.1,putative outer membrane usher protein [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS92374.1 hypothetical protein B9G35_02435 [Klebsiella pneumoniae],Mutated,145,741,Hypothetical Proteins
YP_005225814.1,zinc ribbon-containing protein,GCA_002156725.1 ARS97171.1 hypothetical protein B9G35_08525 [Klebsiella pneumoniae],Mutated,6,161,Hypothetical Proteins
YP_005226041.1,hypothetical protein KPHS_17410 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS93711.1 hypothetical protein B9G35_09770 [Klebsiella pneumoniae],Mutated,14,53,Hypothetical Proteins
YP_005227105.1,ferritin-like domain-containing protein,GCA_002156725.1 ARS94737.1 hypothetical protein B9G35_15330 [Klebsiella pneumoniae],Mutated,4,168,Hypothetical Proteins
YP_005228820.1,hypothetical protein KPHS_45200 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002967795.2 QKE14621.1 hypothetical protein C5707_012340 [Klebsiella pneumoniae],Mutated,1,45,Hypothetical Proteins
YP_005226571.1,putative bacteriophage protein [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS94253.1 hypothetical protein B9G35_12735 [Klebsiella pneumoniae],Mutated,8,168,Hypothetical Proteins
YP_005225542.1,hypothetical protein KPHS_12420 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002202195.1 ASC20633.1 hypothetical protein AM386_01830 [Klebsiella pneumoniae],Mutated,25,41,Hypothetical Proteins
YP_005229245.1,type II toxin-antitoxin system RelE/ParE family toxin,GCA_002156725.1 ARS96884.1 hypothetical protein B9G35_26940 [Klebsiella pneumoniae],Mutated,37,87,Hypothetical Proteins
YP_005225907.1,hypothetical protein KPHS_16070 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS97176.1 hypothetical protein B9G35_09055 [Klebsiella pneumoniae],Mutated,41,62,Hypothetical Proteins
YP_005228969.1,hypothetical protein KPHS_46690 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002202195.1 ASC25914.1 hypothetical protein AM386_06150 [Klebsiella pneumoniae],Mutated,10,47,Hypothetical Proteins
YP_005226793.1,DUF1161 domain-containing protein,GCA_002156725.1 ARS94460.1 hypothetical protein B9G35_13840 [Klebsiella pneumoniae],Mutated,1,89,Hypothetical Proteins
YP_005225429.1,hypothetical protein KPHS_11290 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS93129.1 hypothetical protein B9G35_06585 [Klebsiella pneumoniae],Mutated,1,110,Hypothetical Proteins
YP_005225300.1,hypothetical protein KPHS_10010 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS93012.1 hypothetical protein B9G35_05965 [Klebsiella pneumoniae],Mutated,218,54,Hypothetical Proteins
YP_005226600.1,DotU family type IV/VI secretion system protein,GCA_002156725.1 ARS94279.1 hypothetical protein B9G35_12890 [Klebsiella pneumoniae],Mutated,8,229,Hypothetical Proteins
YP_005226573.1,putative bacteriophage protein [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS94255.1 hypothetical protein B9G35_12745 [Klebsiella pneumoniae],Mutated,45,146,Hypothetical Proteins
YP_005228628.1,hypothetical protein KPHS_43280 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002202195.1 ASC21151.1 hypothetical protein AM386_04675 [Klebsiella pneumoniae],Mutated,3,44,Hypothetical Proteins
YP_005228912.1,YfdX like protein [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS96560.1 hypothetical protein B9G35_25205 [Klebsiella pneumoniae],Mutated,16,223,Hypothetical Proteins
YP_005224869.1,DUF523 and DUF1722 domain-containing protein,GCA_002156725.1 ARS92612.1 hypothetical protein B9G35_03740 [Klebsiella pneumoniae],Mutated,38,293,Hypothetical Proteins
YP_005226703.1,hypothetical protein KPHS_24030 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002202195.1 ASC24148.1 hypothetical protein AM386_21150 [Klebsiella pneumoniae],Mutated,5,45,Hypothetical Proteins
YP_005226221.1,choline dehydrogenase [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS93872.1 hypothetical protein B9G35_10650 [Klebsiella pneumoniae],Mutated,47,104,Hypothetical Proteins
YP_005228760.1,DUF2884 domain-containing protein,GCA_002156725.1 ARS96418.1 hypothetical protein B9G35_24445 [Klebsiella pneumoniae],Mutated,3,239,Hypothetical Proteins
YP_005225562.1,hypothetical protein KPHS_12620 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002903005.1 AUV40475.1 hypothetical protein C2U50_29135 [Klebsiella pneumoniae],Mutated,22,211,Hypothetical Proteins
YP_005229195.1,putative dienelactone hydrolase [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS96833.1 hypothetical protein B9G35_26680 [Klebsiella pneumoniae],Mutated,9,692,Hypothetical Proteins
YP_005228143.1,hypothetical protein KPHS_38430 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002761315.1 ATU14374.1 hypothetical protein BMF28_07275 [Klebsiella pneumoniae],Mutated,5,50,Hypothetical Proteins
YP_005224413.1,hypothetical protein KPHS_01130 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002202195.1 ASC22168.1 hypothetical protein AM386_10190 [Klebsiella pneumoniae],Mutated,2,43,Hypothetical Proteins
YP_005229078.1,"YcfR family protein, partial [Klebsiella pneumoniae subsp. pneumoniae HS11286]",GCA_002156725.1 ARS96718.1 hypothetical protein B9G35_26040 [Klebsiella pneumoniae],Mutated,51,38,Hypothetical Proteins
